,title,description,originallink,link,pubDate
0,"하이크비전, SK네트웍스서비스와 SI 총판계약 체결","타이 하이크비전코리아 사장은 &quot;하이크비전은 기계인식, 다차원인식, 인공지능 및 <b>빅데이터</b>의 첨단 기술을 통해 다양한 산업 분야에 서비스를 제공하고 있다&quot;며 &quot;SI 총판 플랫폼으로서의 역할을 강화하고... ",https://www.itbiznews.com/news/articleView.html?idxno=74982,https://www.itbiznews.com/news/articleView.html?idxno=74982,"Thu, 18 Aug 2022 10:16:00 +0900"
1,"초등 진단평가, 모든 교과서 대비 가능한 천재교육 ‘우등생 시리즈’","천재교육 우등생 시리즈는 국어, 수학, 사회, 과학의 4과목으로 구성되어 있으며, 세트 구매 시 특별 부록으로 ‘<b>빅데이터</b> 시크릿 북’과 ‘과목별 단원평가 문제집’이 제공된다. ‘<b>빅데이터</b> 시크릿 북’은 꼭 알아야 할... ",http://edu.donga.com/?p=article&ps=view&at_no=20220817173621147441,http://edu.donga.com/?p=article&ps=view&at_no=20220817173621147441,"Thu, 18 Aug 2022 10:16:00 +0900"
2,"식약처, &apos;혁신의료기기 전문인력 양성&apos; 교육 실시","이번 교육은 <b>빅데이터</b>·인공지능 기반 소프트웨어, 디지털치료기기, 수술 로봇, 3D 프린팅 기반 의료기기... 오는 31일부터 시작하는 <b>빅데이터</b>·인공지능 기반 소프트웨어 과정 참여 희망자는 22~26일까지... ",http://www.babytimes.co.kr/news/articleView.html?idxno=59773,http://www.babytimes.co.kr/news/articleView.html?idxno=59773,"Thu, 18 Aug 2022 10:16:00 +0900"
3,"윤아, 끌린다…&apos;빅마우스&apos; #민폐無 #연기 스펙트럼 #명불허전 비주얼","임윤아의 열연에 힘입어 ‘빅마우스’는 6회 만에 전국, 수도권 시청률이 10.8%를 돌파했으며, TV 화제성 분석기관 굿<b>데이터</b>코퍼레이션에 따르면 83.73%의 점유율로 금토드라마 부문 TV화제성 3주 연속 1위를 차지하는 등 많은... ",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208180939411650&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636755?sid=106,"Thu, 18 Aug 2022 10:15:00 +0900"
4,"SK㈜·SK에너지, 2천억 투자 미국 에너지솔루션 기업 인수","아톰파워의 회로차단기는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지저장장치(ESS) 충·방전량 등 다양한 데이터를 수집한다. 회로차단기가 모은 전력 <b>빅데이터</b>는 각 가구뿐 아니라 지역 단위의 전력 발전... ",https://www.nocutnews.co.kr/news/5803602,https://n.news.naver.com/mnews/article/079/0003675890?sid=101,"Thu, 18 Aug 2022 10:14:00 +0900"
5,"SK㈜ C&amp;C, 일상 속 지능형 건강관리 플랫폼 &apos;킵웰&apos; 출시",SK㈜ C&amp;C는 <b>데이터</b> 기반 사용자 맞춤형 웰니스 건강관리 플랫폼 ‘킵웰’을 출시했다고 18일 밝혔다. ‘킵웰’은 SK㈜ C&amp;C가 운영 중인 클라우드 온 클라우드형 AI<b>데이터</b> 플랫폼을 활용한 지능형 건강관리 서비스다.... ,http://www.mediapen.com/news/view/747352,http://www.mediapen.com/news/view/747352,"Thu, 18 Aug 2022 10:14:00 +0900"
6,"KT, 초등 라이브 교육 플랫폼 ‘크루디’ 출시",KT(대표 구현모)는 ABC(AI·<b>빅데이터</b>·클라우드) 기술 기반 초등생 대상의 라이브 교육 서비스 ‘크루디(Crewdy)’를 선보인다고 18일 밝혔다. 크루디는 그룹을 의미하는 ‘크루(crew)’와 학습을 의미하는 ‘스터디(study)’를... ,https://www.ddaily.co.kr/news/article.html?no=244772,https://n.news.naver.com/mnews/article/138/0002130943?sid=105,"Thu, 18 Aug 2022 10:13:00 +0900"
7,"식음료, MZ세대 즐기는 저가형 브랜드 줄줄이 가격인상",데이터앤리서치는 지난 4월 1일부터 6월 30일까지와 지난해 같은 기간의 국내 주요 8개 커피전문점의 온라인 정보량을 <b>빅데이터</b> 분석했다. 뉴스·커뮤니티·카페·유튜브·블로그·트위터·인스타그램·페이스북... ,https://www.fetv.co.kr/news/article.html?no=122467,https://www.fetv.co.kr/news/article.html?no=122467,"Thu, 18 Aug 2022 10:12:00 +0900"
8,"SK(주)-SK에너지, 美 에너지솔루션 전문기업 &apos;아톰 파워&apos; 인수","사용 <b>데이터</b>를 측정하고 수집하는 역할도 한다. 아톰파워가 자체 개발한 전류센서와 소프트웨어 덕분이다. 아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지 저장장치... ",http://www.autodaily.co.kr/news/articleView.html?idxno=436098,http://www.autodaily.co.kr/news/articleView.html?idxno=436098,"Thu, 18 Aug 2022 10:12:00 +0900"
9,"SK-SK에너지, 美 에너지솔루션 전문기업 ‘아톰파워’ 인수","사용 <b>데이터</b>를 측정하고 수집하는 역할도 한다. 아톰파워가 자체 개발한 전류센서와 소프트웨어 덕분이다.아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지 저장장치... ",http://www.sentv.co.kr/news/view/627938,http://www.sentv.co.kr/news/view/627938,"Thu, 18 Aug 2022 10:12:00 +0900"
10,"KT, 초등 라이브 교육 플랫폼 &apos;크루디&apos; 론칭",KT는 ABC(AI∙<b>빅데이터</b>∙클라우드) 기술 역량을 결집해 초등생 대상의 라이브 교육 서비스 &apos;크루디(Crewdy)&apos;를... 특히 AI기반의 다양한 기능은 선생님에게 참여 학생들의 집중도와 참여도 데이터를 분석∙제공해... ,http://www.worktoday.co.kr/news/articleView.html?idxno=27827,http://www.worktoday.co.kr/news/articleView.html?idxno=27827,"Thu, 18 Aug 2022 10:12:00 +0900"
11,"KT, 초등 라이브 교육 플랫폼 &apos;크루디&apos; 출시...인공지능 기반 학습 모니터링",[사진=KT]  KT가 ABC(인공지능∙<b>빅데이터</b>∙클라우드) 기술 역량을 결집해 초등생 대상의 라이브 교육 서비스... 특히 AI 기반의 다양한 기능은 선생님에게 참여 학생들의 집중도와 참여도 데이터를 분석∙제공해... ,http://www.epnc.co.kr/news/articleView.html?idxno=226819,http://www.epnc.co.kr/news/articleView.html?idxno=226819,"Thu, 18 Aug 2022 10:10:00 +0900"
12,"SK C&amp;C, 지능형 건강관리 플랫폼 &apos;킵웰&apos; 출시",SK C&amp;C(대표 박성하)는 <b>데이터</b> 기반 사용자 맞춤형 웰니스 건강관리 플랫폼 ‘킵웰(KeepWell)’을 출시했다고 18일 발표했다. &apos;킵웰&apos;은 SK C&amp;C가 운영 중인 클라우드 온 클라우드(Cloud on Cloud)형 AI∙<b>데이터</b> 플랫폼을 활용한... ,http://www.inews24.com/view/1511286,https://n.news.naver.com/mnews/article/031/0000692415?sid=105,"Thu, 18 Aug 2022 10:10:00 +0900"
13,"미 연준, 9월 &apos;빅스텝&apos; 밟나…추가 금리 인상 예고",현지시간으로 17일 공개한 7월 FOMC 정례회의 의사록에 따르면 연준은 &quot;연준의 목표치인 2%를 상회하는 인플레이션을 낮추는 것이 우리의 목표&quot;라며 &quot;9월 FOMC 회의 전 <b>데이터</b>를 면밀히 관찰해 금리 인상 수준을 결정할... ,http://www.inews24.com/view/1511303,https://n.news.naver.com/mnews/article/031/0000692414?sid=101,"Thu, 18 Aug 2022 10:09:00 +0900"
14,인공지능ㆍ<b>빅데이터</b> 전문 자격취득과정 교육생 모집,인공지능ㆍ<b>빅데이터</b> 전문 자격취득과정 교육생 모집 (재)세종테크노파크는 디지털뉴딜 혁신을 위해 ‘인공지능 및 <b>빅데이터</b> 분야 전문 자격취득과정’에 참여할 교육생들을 오는 25일까지 모집한다고 밝혔다. 이번... ,https://www.viva100.com/main/view.php?key=20220818010004461,https://www.viva100.com/main/view.php?key=20220818010004461,"Thu, 18 Aug 2022 10:08:00 +0900"
15,KB헬스케어로 임직원 만성질환 및 탈모 관리 가능해져,"개인화된 <b>데이터</b>를 바탕으로한 이용자 맞춤 관리 프로그램이다. KB헬스케어는 &apos;오케어&apos; 플랫폼을 통해 이용자의 건강상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석하고... ",http://www.newslock.co.kr/news/articleView.html?idxno=59079,http://www.newslock.co.kr/news/articleView.html?idxno=59079,"Thu, 18 Aug 2022 10:08:00 +0900"
16,"SK, 美 에너지솔루션 전문기업 &apos;아톰 파워&apos; 1억 5000만 달러에 인수","사용 <b>데이터</b>를 측정하고 수집하는 역할도 한다. 아톰파워가 자체 개발한 전류센서와 소프트웨어 덕분이다. 아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지... ",http://www.newslock.co.kr/news/articleView.html?idxno=59081,http://www.newslock.co.kr/news/articleView.html?idxno=59081,"Thu, 18 Aug 2022 10:08:00 +0900"
17,“에너지 충방전도 OK” 신개념 ‘스마트윈도우’ 나온다,"<b>빅데이터</b>, 인공지능(AI), 바이오, 항공우주, 신에너지 등 국가전략 분야의 46개 전공을 운영 중이며, 국가연구소의 박사급 연구원 1만3000여 명 중 우수 연구자 약 1200여 명이 UST 교수로 활동하고 있다.",http://news.heraldcorp.com/view.php?ud=20220818000149,https://n.news.naver.com/mnews/article/016/0002029860?sid=105,"Thu, 18 Aug 2022 10:06:00 +0900"
18,"아파트·오피스텔 등 집합건물, ‘등기기준 실거래가’ 인터넷으로 조회",등기기준 실거래가정보는 대법원이 등기<b>빅데이터</b> 시스템 구축사업으로 완성한 등기정보광장의 포털사이트 내 ‘실거래가’ 아이콘을 눌러 다양한 검색조건으로 확인할 수 있다. 집합건물만 자료가 제공되며 소유권이전... ,https://view.asiae.co.kr/article/2022081810060777692,https://n.news.naver.com/mnews/article/277/0005134321?sid=102,"Thu, 18 Aug 2022 10:06:00 +0900"
19,[보험 브리핑] 교보·삼성생명·KB손보,"실제 지난 5년간(2017년~2021년) 삼성생명의 보험 가입·지급 <b>데이터</b>를 분석해본 결과 건강보험의 가입건수도... 당뇨병, 고혈압, 비만, 이상지질혈증 등 대표 만성질환을 개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는... ",http://www.metroseoul.co.kr/article/20220818500075,http://www.metroseoul.co.kr/article/20220818500075,"Thu, 18 Aug 2022 10:04:00 +0900"
20,19일 부산서 유럽 최대 해커톤 ‘정션’ 아시아 대회 개막,또 우수 한 팀에는 부산<b>빅데이터</b>혁신센터 육성 프로그램에 참여해 기술을 상품화하거나 창업할 기회를 준다. 이번 정션 아시아에는 세계적인 기업과 다양한 기관들도 참여해 대회 열기를 돋운다. 마이크로소프트... ,http://www.fnnews.com/news/202208180946215529,https://n.news.naver.com/mnews/article/014/0004884913?sid=102,"Thu, 18 Aug 2022 10:04:00 +0900"
21,"식약처, 혁신의료기기 전문인력 양성 교육","이번 교육은 <b>빅데이터</b>·인공지능 기반 소프트웨어, 디지털치료기기, 수술 로봇, 3D 프린팅 기반 의료기기... 8월 31일부터 시작하는 <b>빅데이터</b>·인공지능 기반 소프트웨어 과정 참여 희망자는 8월 22일부터 8월 26일까지... ",http://www.dailypharm.com/Users/News/NewsView.html?ID=291005&REFERER=NP,http://www.dailypharm.com/Users/News/NewsView.html?ID=291005&REFERER=NP,"Thu, 18 Aug 2022 10:04:00 +0900"
22,"하이크비전, SK네트웍스서비스와 SI 총판 계약 체결","타이(Tai) 하이크비전코리아 사장은 “하이크비전은 기계인식, 다차원인식, 인공지능 및 <b>빅데이터</b>의 첨단 기술을 통해 다양한 산업 분야에 서비스를 제공하고 AIoT의 미래를 선도하고 있다”며, “SI 총판... ",http://www.boannews.com/media/view.asp?idx=109155&kind=,http://www.boannews.com/media/view.asp?idx=109155&kind=,"Thu, 18 Aug 2022 10:04:00 +0900"
23,"KB헬스케어, &apos;오케어&apos;에 만성질환·탈모관리 서비스 탑재","개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는 프로그램이다. KB헬스케어는 &apos;오케어&apos; 플랫폼을 통해 이용자의 건강상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석하고, 휴레이포지티브는 이러한... ",http://www.lcnews.co.kr/news/articleView.html?idxno=37142,http://www.lcnews.co.kr/news/articleView.html?idxno=37142,"Thu, 18 Aug 2022 10:04:00 +0900"
24,"SK㈜ C&amp;C, 나만의 일상 속 지능형 건강관리 플랫폼 &apos;킵웰&apos; 출시",<b>데이터</b> 기반 사용자 맞춤형 웰니스 건강관리 플랫폼 &apos;킵웰&apos;을 출시했다. 사진=SK㈜ C&amp;C 제공 나만을 위한 운동과 다이어트는 물론 건강 식단까지 챙겨주는 일상 속 지능형 건강관리 서비스가 나왔다. SK㈜ C&amp;C는 18일 <b>데이터</b>... ,http://www.m-i.kr/news/articleView.html?idxno=943215,http://www.m-i.kr/news/articleView.html?idxno=943215,"Thu, 18 Aug 2022 10:04:00 +0900"
25,"대법원, 19일부터 아파트ㆍ오피스텔 등 실거래가 정보 제공한다",등기기준 실거래가 정보는 대법원이 등기<b>빅데이터</b> 시스템 구축사업으로 완성한 ‘등기정보광장’의 포털사이트 내 ‘실거래가(등기기준)’ 아이콘을 클릭해 다양한 검색조건으로 확인할 수 있다. 자료제공은... ,https://www.etoday.co.kr/news/view/2164606,https://www.etoday.co.kr/news/view/2164606,"Thu, 18 Aug 2022 10:02:00 +0900"
26,"있지(ITZY), 케이팝레이더 &apos;이달의 아티스트&apos; 선정","뿐만 아니라 아티스트 관련 <b>빅데이터</b> 분석 플랫폼 &apos;썸트렌드&apos;를 통해 진행한 있지 관련 언급량에 따르면, 팬들에게 큰 인기를 끌고 있는 음악 방송 무대는 지난 7월 15일 방송된 &apos;뮤직뱅크&apos; 무대였던 것으로 확인됐다.... ",http://www.stardailynews.co.kr/news/articleView.html?idxno=328325,http://www.stardailynews.co.kr/news/articleView.html?idxno=328325,"Thu, 18 Aug 2022 10:02:00 +0900"
27,"임윤아, 민폐 여주는 없다…&apos;빅마우스&apos; 이끄는 활약 호평","임윤아의 열연에 힘입어 ‘빅마우스’는 6회 만에 전국, 수도권 시청률이 10.8%를 돌파했으며, TV 화제성 분석기관 굿<b>데이터</b>코퍼레이션에 따르면 83.73%의 점유율로 금토드라마 부문 TV화제성 3주 연속 1위를 차지하는 등 많은... ",http://starin.edaily.co.kr/news/newspath.asp?newsid=01161126632428632,https://n.news.naver.com/mnews/article/018/0005294932?sid=106,"Thu, 18 Aug 2022 10:01:00 +0900"
28,“임윤아의 변신이 통했다”…우리가 ‘빅마우스’ 임윤아에게 끌리는 이유,"임윤아의 열연에 힘입어 ‘빅마우스’는 6회 만에 전국, 수도권 시청률이 10.8%를 돌파했으며, TV 화제성 분석기관 굿<b>데이터</b>코퍼레이션에 따르면 83.73%의 점유율로 금토드라마 부문 TV화제성 3주 연속 1위를 차지하는 등 많은... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208180075&t=NN,https://n.news.naver.com/mnews/article/215/0001049145?sid=106,"Thu, 18 Aug 2022 10:00:00 +0900"
29,"교원 임용고시 전문 메가쌤, 제3회 중등임용 전국모의고사 온라인‧현장 동시...","과목의 경우 교육학, 교육학+국어, 교육학+영어 총 3가지로 시행되며, 전국모의고사를 응시한 수험생에게는 OCR 성적관리, <b>빅데이터</b> 성적 분석, 무제한 해설강의가 제공된다. 특히 <b>빅데이터</b> 성적분석 서비스는 수험생... ",http://www.gosiweek.com/23945,http://www.gosiweek.com/23945,"Thu, 18 Aug 2022 10:00:00 +0900"
30,"&quot;9월 음식물 조리 화재 빈번&quot;… 경기소방, 추석 화재 안전주의보",앞서 경기소방은 8월 혹서기를 맞아 냉방기 화재 주의를 당부하는 등 최근 10년 간 화재 발생 유형 <b>빅데이터</b>를 기반으로 시기 별 화재 안전 주의보를 발령하기 시작했다.조창래 경기도소방재난본부 재난대응과장은... ,http://www.kyeongin.com/main/view.php?key=20220818010003141,http://www.kyeongin.com/main/view.php?key=20220818010003141,"Thu, 18 Aug 2022 10:00:00 +0900"
31,"SK㈜-SK에너지, 美 아톰파워 인수…&quot;전력 회로차단기 선도적 기술력&quot;","사용 <b>데이터</b>를 측정하고 수집하는 역할도 한다. 아톰파워가 자체 개발한 전류센서와 소프트웨어 덕분이다. 아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지... ",https://www.electimes.com/news/articleView.html?idxno=307791,https://www.electimes.com/news/articleView.html?idxno=307791,"Thu, 18 Aug 2022 10:00:00 +0900"
32,"KB헬스케어, 당뇨·고혈압 등 만성질환 및 탈모 관리 서비스 추가","개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는 프로그램이다. KB헬스케어는 &apos;오케어(O&apos;Care)&apos; 플랫폼을 통해 이용자의 건강상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석하고, 휴레이포지티브는... ",https://www.econovill.com/news/articleView.html?idxno=586249,https://www.econovill.com/news/articleView.html?idxno=586249,"Thu, 18 Aug 2022 10:00:00 +0900"
33,녹유의 &apos;오늘의 운세&apos; 2022년 8월 19일 금요일(음력 7월 22일 갑진),"83년생 깨우침을 주는 충고를 들어보자.95년생 살림은 어려워도 호기를 부려보자. ▶ 네이버에서 뉴시스 구독하기 ▶ K-Artprice, 유명 미술작품 가격 공개 ▶ 뉴시스 <b>빅데이터</b> MSI 주가시세표 바로가기",http://www.newsis.com/view/?id=NISX20220817_0001981846&cID=10701&pID=10700,https://n.news.naver.com/mnews/article/003/0011369514?sid=103,"Thu, 18 Aug 2022 10:00:00 +0900"
34,"우리 아이 온라인 교육 걱정 끝…KT, 맞춤형 교육 &apos;크루디&apos; 출시",여기에 KT의 ABC(AI·<b>빅데이터</b>·클라우드) 에듀테크 역량을 도입해 오프라인보다 체계적인 학습 환경을... AI 기반의 다양한 기능은 선생님에게 참여 학생들의 집중도와 참여도 데이터를 분석·제공해 수업 관리에 도움을... ,https://view.asiae.co.kr/article/2022081809233066202,https://n.news.naver.com/mnews/article/277/0005134310?sid=105,"Thu, 18 Aug 2022 10:00:00 +0900"
35,[KT민영화20년] 12년만의 내부출신 구현모 CEO…9년만에 &apos;10조 클럽&apos;,성장이 정체된 통신 시장에서의 경쟁 대신 인공지능(AI)?<b>빅데이터</b>(BigData)?클라우드(Cloud) 등 ABC 역량을... 지난해 9월에는 글로벌데이터 경쟁력을 올리기 위해 글로벌데이터 전문기업 엡실론을 인수했다. 신한은행과... ,https://view.asiae.co.kr/article/2022081414422806243,https://n.news.naver.com/mnews/article/277/0005134313?sid=105,"Thu, 18 Aug 2022 10:00:00 +0900"
36,"네이버 투자받은 크레이지알파카, 부동산 금융 추천 솔루션 구축",크레이지알파카는 <b>빅데이터</b>로 개별 부동산 시세분석과 이용자 세금을 예측해 부동산 의사결정 과정을 돕는... 크레이지알파카 김기은 대표는 &quot;이용자들이 부동산 데이터 분석에 기반해 최적의 의사결정을 내릴 수... ,https://www.yna.co.kr/view/AKR20220818047800017?input=1195m,https://n.news.naver.com/mnews/article/001/0013382270?sid=004,"Thu, 18 Aug 2022 09:59:00 +0900"
37,"KB헬스케어, 당뇨·고혈압 등 만성질환 및 탈모 관리 서비스 추가","개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는 프로그램이다. KB헬스케어는 오케어 플랫폼을 통해 이용자의 건강상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석하고, 휴레이포지티브는 이러한... ",https://www.straightnews.co.kr/news/articleView.html?idxno=215536,https://www.straightnews.co.kr/news/articleView.html?idxno=215536,"Thu, 18 Aug 2022 09:58:00 +0900"
38,"한국인공지능법학회, 로톡 등 리걸테크와 공개세미나 진행","이진 엘박스 대표는 판결문을 구조화된 <b>데이터</b>로 가공하는 AI 기술을 얘기했다. 그는 사실관계를 살펴볼 수 있는 1, 2심 판결문 <b>데이터</b>가 부족해 검색 기술을 개발했다고 전했다. 이재욱 에이아이링고 대표와 전우현... ",http://www.opiniontimes.co.kr/news/articleView.html?idxno=84507,http://www.opiniontimes.co.kr/news/articleView.html?idxno=84507,"Thu, 18 Aug 2022 09:56:00 +0900"
39,"KB헬스케어, 만성질환 및 탈모 관리 서비스 확대","이 서비스는 당뇨병, 고혈압, 비만, 이상지질혈증 등 대표적인 만성질환을 개인화된 <b>데이터</b>를 바탕으로 맞춤 관리한다. KB헬스케어는 오케어를 통해 이용자의 건강상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를... ",http://www.fins.co.kr/news/articleView.html?idxno=94439,http://www.fins.co.kr/news/articleView.html?idxno=94439,"Thu, 18 Aug 2022 09:56:00 +0900"
40,"SK㈜ C&amp;C, 알아서 건기식·맞춤형 운동 추천해주는 건강관리 플랫폼 &apos;킵웰&apos; 출...",18일 SK㈜ C&amp;C는 <b>데이터</b> 기반 사용자 맞춤형 웰니스 건강관리 플랫폼 &apos;킵웰(KeepWell)&apos;을 출시했다고 밝혔다. &apos;킵웰&apos;은 SK㈜ C&amp;C가 운영 중인 클라우드 온 클라우드(Cloud on Cloud)형 AI∙<b>데이터</b> 플랫폼을 활용한 지능형... ,http://www.psnews.co.kr/news/articleView.html?idxno=2012868,http://www.psnews.co.kr/news/articleView.html?idxno=2012868,"Thu, 18 Aug 2022 09:56:00 +0900"
41,"KB손보 헬스케어 자회사, 만성질환 및 탈모 관리 서비스 추가","개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는 프로그램이다. KB헬스케어는 ‘오케어(O’Care)’ 플랫폼을 통해 이용자의 건강 상태, 운동, 식단, 수면, 음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석한다.... ",https://biz.chosun.com/stock/finance/2022/08/18/VBFABL53GBFZROIRERGLRTTJ24/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834930?sid=101,"Thu, 18 Aug 2022 09:55:00 +0900"
42,[특징주] 두산에너빌리티 주가 소폭 상승…이유는?,특히 연이은 호재에 힘입은 두산어빌리티는 18일 이넷뉴스 에너지 톱 브랜드위원회가 발표한 원자력발전 관련 상장기업 ‘2022년 8월 <b>빅데이터</b> 분석결과’에서 1위를 차지하기도 했다. 한편 두산에너빌리티는 발전설비... ,https://www.jejutwn.com/news/article.html?no=142651,https://www.jejutwn.com/news/article.html?no=142651,"Thu, 18 Aug 2022 09:54:00 +0900"
43,"노랑풍선, 아시아나항공 직항 이용 ‘튀르키예 일주’ 기획전 출시","촬영지협곡과 계곡의 으흘라라, 에게해 문명 유적지 에페소스 등을 관광한다. 여기에 벨리댄스 관람, 보스포러스 해협 크루즈 및 케이블카 탑승 등 4가지 혜택과 함께 4대 특식이 제공된다. 이수현 <b>빅데이터</b>뉴스 기자",http://www.thebigdata.co.kr/view.php?ud=20220818093232962d2db879fd_23,http://www.thebigdata.co.kr/view.php?ud=20220818093232962d2db879fd_23,"Thu, 18 Aug 2022 09:54:00 +0900"
44,"KB헬스케어, 당뇨·고혈압 등 만성질환 및 탈모 관리 서비스 추가","개인화된 <b>데이터</b>를 바탕으로 맞춤 관리하는 프로그램이다. KB헬스케어는 오케어 플랫폼을 통해 이용자의 건강상태·운동·식단·수면·음주 등의 라이프 <b>데이터</b>를 실시간 수집 및 분석하고, 휴레이포지티브는 이러한... ",http://www.getnews.co.kr/news/articleView.html?idxno=595596,http://www.getnews.co.kr/news/articleView.html?idxno=595596,"Thu, 18 Aug 2022 09:54:00 +0900"
45,&apos;빅마우스&apos; 임윤아에게 끌리는 이유! 민폐無→명불허전 비주얼,"임윤아의 활약과 함께 &apos;빅마우스&apos;는 6회 만에 전국, 수도권 시청률이 10.8%를 돌파했으며, TV 화제성 분석기관 굿<b>데이터</b>코퍼레이션에 따르면 83.73%의 점유율로 금토드라마 부문 TV화제성 3주 연속 1위를 차지하는 등 많은... ",http://star.mt.co.kr/stview.php?no=2022081809444119538,https://n.news.naver.com/mnews/article/108/0003079708?sid=106,"Thu, 18 Aug 2022 09:51:00 +0900"
46,"SK㈜·SK에너지, 美 아톰파워 인수…에너지솔루션·전기차충전 시장 진출","아톰파워의 SSCB는 전력 과부하 시 전류 차단뿐만 아니라 중간관문(게이트웨이)으로 전력 사용 <b>데이터</b>를 측정하고, 수집하는 역할도 한다. 아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량... ",https://www.straightnews.co.kr/news/articleView.html?idxno=215535,https://www.straightnews.co.kr/news/articleView.html?idxno=215535,"Thu, 18 Aug 2022 09:50:00 +0900"
47,"SK-SK에너지, 미국 에너지솔루션 기업 2000억에 인수",사용 데이터를 측정하고 수집한다. 아톰파워 회로차단기가 수집하는 데이터는 △전력 사용량 △태양광 발전량 △전기차 충전량 △에너지 저장장치(ESS) 충·방전량 등 다양하다. 회로차단기가 모은 전력 <b>빅데이터</b>는 각... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588201,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588201,"Thu, 18 Aug 2022 09:50:00 +0900"
48,"SK C&amp;C, <b>데이터</b> 기반 건강관리플랫폼 &apos;킵웰&apos; 출시…신체 건강 넘어 정신 건강...", SK㈜ C&amp;C가 <b>데이터</b>를 기초로 사용자에게 적합한 건강 정보를 제공하는 건강관리플랫폼을 선보인다. SK C&amp;C는 18일 <b>데이터</b> 기반의 사용자 맞춤형 웰니스 건강관리플랫폼 &apos;킵웰&apos;을 출시했다고 발표했다. 킵웰은 SK C&amp;C의... ,http://www.newsworks.co.kr/news/articleView.html?idxno=606458,http://www.newsworks.co.kr/news/articleView.html?idxno=606458,"Thu, 18 Aug 2022 09:50:00 +0900"
49,"SK㈜·SK에너지, 미 에너지솔루션 기업 &apos;아톰파워&apos; 인수…2000억원 투자 시너...","사용 <b>데이터</b>를 측정하고 수집하는 역할도 한다. 아톰파워의 회로차단기가 수집하는 <b>데이터</b>는 전력 사용량, 태양광 발전량, 전기차 충전량, 에너지 저장장치(ESS) 충∙방전량 등 다양하다. 회로차단기가 모은 전력... ",http://www.issuenbiz.com/news/articleView.html?idxno=16142,http://www.issuenbiz.com/news/articleView.html?idxno=16142,"Thu, 18 Aug 2022 09:48:00 +0900"
50,"&apos;빅마우스&apos;도 통했다, 임윤아의 연기 변신","최근 ‘빅마우스’는 6회 만에 전국, 수도권 시청률이 10.8%를 돌파했으며, TV 화제성 분석기관 굿<b>데이터</b>코퍼레이션에 따르면 83.73%의 점유율로 금토드라마 부문 TV화제성 3주 연속 1위를 차지하는 등 많은 사랑을 받고... ",http://www.osen.co.kr/article/G1111921502,https://n.news.naver.com/mnews/article/109/0004680457?sid=106,"Thu, 18 Aug 2022 09:48:00 +0900"
51,"KB헬스케어, 오케어에 &apos;만성질환 및 탈모 관리 서비스&apos; 추가","개인화된 데이터를 바탕으로 맞춤 관리하는 프로그램이다. 탈모 관리 서비스는 주식회사 위드비컨에서... 오케어의 탈모 관리 서비스 이용자는 온라인 문이스를 통해 직접 현재 상태를 체크하고, <b>빅데이터</b> 분석을 통해... ",http://www.segyebiz.com/newsView/20220818507944?OutUrl=naver,http://www.segyebiz.com/newsView/20220818507944?OutUrl=naver,"Thu, 18 Aug 2022 09:48:00 +0900"
52,"대법, 인터넷서 집합건물 등기기준 실거래가 정보 제공",등기기준 실거래가 정보는 대법원이 등기<b>빅데이터</b> 시스템 구축사업으로 마련한 등기정보광장(https://data.iros.go.kr) 내 실거래가(등기기준) 아이콘을 클릭해 확인할 수 있다. 집합건물만 자료가 제공되며 소유권이전(매매)... ,http://www.newsis.com/view/?id=NISX20220818_0001982288&cID=10201&pID=10200,https://n.news.naver.com/mnews/article/003/0011369462?sid=102,"Thu, 18 Aug 2022 09:47:00 +0900"
